"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123560.14",5966.47707451463,-1.57971874818178,0.235656466546953,-6.70348143350028,2.03511564081702e-11,5.53618263654075e-10
"ENSG00000160193.12",437.666295865928,1.03557678015861,0.155174931577063,6.67360874358961,2.49588484815439e-11,6.69661756581399e-10
"ENSG00000291112.1",232.370325017876,-1.58312058530535,0.237250057696298,-6.67279325736518,2.5097984836595e-11,6.72557317542834e-10
"ENSG00000119508.18",359.627622430777,1.15658547618704,0.173474935514647,6.66716187416819,2.60797400047737e-11,6.96267656013444e-10
"ENSG00000104518.11",320.304797820021,-1.11041211864549,0.166823766982272,-6.6561985664998,2.81000562695166e-11,7.45585852619131e-10
"ENSG00000028137.19",508.113481857474,-1.33251392090917,0.200337574115639,-6.65134299839337,2.90430555965319e-11,7.66829206896176e-10
"ENSG00000079102.17",318.585176488672,-1.32707429536988,0.201178722364254,-6.59649430006359,4.20993680626499e-11,1.08366891864969e-09
"ENSG00000197705.10",71.4765162172305,2.49495287407899,0.378441884814405,6.59269751629781,4.31905994150772e-11,1.10778745761647e-09
"ENSG00000184185.10",375.74791654328,-1.01360795948586,0.154285828990407,-6.56967633462231,5.04247481321742e-11,1.28113348880624e-09
"ENSG00000164742.16",559.667364045756,1.04617088694535,0.159586370787633,6.55551524721069,5.54500829520337e-11,1.39727723649306e-09
"ENSG00000152192.8",222.583208878821,-1.37185639788107,0.210710881881927,-6.51061011006444,7.48461809705459e-11,1.84714887630059e-09
"ENSG00000265763.4",154.814567251962,1.60350589824925,0.246507005630972,6.50491004969549,7.77398828245672e-11,1.90763755746617e-09
"ENSG00000138795.10",301.111933595193,1.24300624589534,0.191483983188937,6.4914371698069,8.50213683995135e-11,2.06981399114974e-09
"ENSG00000165124.19",167.812180371957,1.62747792793735,0.251131272605349,6.48058647198002,9.13667717489924e-11,2.2142824491924e-09
"ENSG00000131650.15",157.729983058495,1.45587233877255,0.224744150895932,6.47790980529988,9.30019155320834e-11,2.24885103270341e-09
"ENSG00000220008.4",92.2091960422303,-1.89289768685248,0.292790356139475,-6.4650274408313,1.01280428453775e-10,2.42454092337398e-09
"ENSG00000184731.6",99.9330228639271,1.85961280591357,0.287742046539536,6.46277743651919,1.02798434787127e-10,2.45761010186359e-09
"ENSG00000101846.9",463.000014483727,1.11226358624364,0.172106616311649,6.46264280874342,1.02889965740588e-10,2.45761010186359e-09
"ENSG00000166923.12",667.803276761364,-1.02329369081594,0.159901163017056,-6.39953876199632,1.55847013803114e-10,3.61823697455612e-09
"ENSG00000144821.11",110.140041938394,1.81812205546739,0.284207317241617,6.39716835271248,1.58284780534348e-10,3.66299204791893e-09
"ENSG00000174059.17",142.64202447604,-1.9608054380062,0.308245513197313,-6.36118079276325,2.00208619825027e-10,4.55490466117235e-09
"ENSG00000230453.11",443.940490536708,1.03669478372499,0.164398051559852,6.3060040790542,2.86331491806707e-10,6.35943619267263e-09
"ENSG00000236204.7",192.926207252896,1.5359530747176,0.24440692824689,6.28440889845006,3.29103453203595e-10,7.20582713340595e-09
"ENSG00000248587.8",74.4207182015602,2.39015341380763,0.380779648254216,6.27699884898239,3.45170638073012e-10,7.54229350637226e-09
"ENSG00000138646.9",216.002957411071,1.4204765681619,0.226690054699719,6.26616183071421,3.70055756307725e-10,8.02905465221544e-09
"ENSG00000217330.1",88.3031811782484,2.28513803094152,0.365209259428668,6.25706487977983,3.92290244702703e-10,8.48583666879491e-09
"ENSG00000173947.14",326.606519791807,1.35741003675959,0.217210746200276,6.24927661501616,4.12358047220152e-10,8.87537874860956e-09
"ENSG00000086205.18",353.040746173858,-1.01923567024233,0.163232624082537,-6.24406840220228,4.26333403436197e-10,9.15787953841762e-09
"ENSG00000253549.6",180.364117565722,-1.46083341872713,0.234170506060184,-6.23833224476052,4.42260555470006e-10,9.48109817671768e-09
"ENSG00000148386.10",90.7514541653189,2.27602552383872,0.366969764428152,6.20221539882295,5.56738055307272e-10,1.1759726864309e-08
"ENSG00000137872.17",643.338319574344,-1.10240937064948,0.178766026313524,-6.16677225188218,6.96980297289176e-10,1.44667056889165e-08
"ENSG00000225383.8",277.577299567083,-1.09195946702548,0.17714406938552,-6.1642451300418,7.08201629932896e-10,1.46572565964498e-08
"ENSG00000234899.11",269.969833133954,-1.10345994626978,0.179061360683951,-6.16246822907496,7.16197038018297e-10,1.47943098601191e-08
"ENSG00000144227.5",180.868140901852,1.56455679320463,0.256666196035983,6.09568699489077,1.0896844769123e-09,2.17785269527602e-08
"ENSG00000036530.9",329.907844813066,1.07336432602183,0.176569861830617,6.07897811604737,1.20950863215495e-09,2.3951161286561e-08
"ENSG00000116016.14",339.246774843271,1.49999620102856,0.246944915894338,6.07421373951415,1.24596682172748e-09,2.45602517604012e-08
"ENSG00000148541.13",296.794931825919,1.20123244885339,0.199098003468744,6.03337265027859,1.60572541979952e-09,3.11389326458873e-08
"ENSG00000093217.11",152.451743264329,1.38248342600446,0.229819772708784,6.01551124043742,1.79319858679997e-09,3.45567652527777e-08
"ENSG00000158055.17",39.169905621701,3.08705605932237,0.513863863922791,6.00753677395422,1.88363092173421e-09,3.61700786174364e-08
"ENSG00000080224.18",136.264352259792,1.64863778011294,0.274891623879463,5.9974100223434,2.00489386933657e-09,3.82599100220164e-08
"ENSG00000132031.13",326.828312324671,1.131325964408,0.189875527035763,5.95825055534889,2.5495242629672e-09,4.77647828222855e-08
"ENSG00000173673.9",138.915244880679,-1.50406481975666,0.253594808190453,-5.93097638902404,3.01138519663427e-09,5.55957961109558e-08
"ENSG00000180347.15",49.3947779773742,3.04254214381686,0.514533109558224,5.91320964054028,3.35504711002872e-09,6.15711158309785e-08
"ENSG00000123307.4",312.534317618209,-1.16251202730332,0.196980572977174,-5.90165826879807,3.59865968854186e-09,6.56504004992671e-08
"ENSG00000169242.12",188.314154348648,-1.31930798304076,0.223640914631291,-5.89922459052656,3.65213831677003e-09,6.65133728104905e-08
"ENSG00000014138.10",356.431177725383,1.00828398033397,0.171073606406711,5.89386055226352,3.77275588164419e-09,6.85941143206954e-08
"ENSG00000074410.14",196.270195171176,1.1883773824764,0.201730568156438,5.89091377343882,3.84065928091057e-09,6.97110397701923e-08
"ENSG00000074370.18",170.119765270655,-1.33164821084877,0.226178445897758,-5.8875999680833,3.91844157590987e-09,7.10032159402676e-08
"ENSG00000224592.5",184.361503626049,1.39109477560556,0.237031252845754,5.8688242959708,4.38896245716806e-09,7.84081228355603e-08
"ENSG00000162105.21",441.396220317456,1.00915790954537,0.172429754318874,5.85257407302881,4.84022555627063e-09,8.61365785276159e-08
"ENSG00000205277.10",89.6347462808473,1.98731277380676,0.339978822628876,5.84540165896196,5.05347411528575e-09,8.95370886626903e-08
"ENSG00000177943.14",294.757789705357,1.17428107966066,0.202276085374397,5.80533817177231,6.42362208957703e-09,1.11430706859853e-07
"ENSG00000197971.16",286.573592713244,-1.00209180348476,0.172970589196827,-5.79342307925226,6.89660798428195e-09,1.18965107302926e-07
"ENSG00000189221.11",444.509263194824,-1.10187618369966,0.190599099296068,-5.78111957385514,7.42051222745372e-09,1.27187697645577e-07
"ENSG00000006283.18",240.830703857792,1.14455775561657,0.198550488696382,5.76456780908154,8.18673583058879e-09,1.38775156152664e-07
"ENSG00000169429.12",231.419358035054,1.12342182175741,0.195115450614577,5.75772865869331,8.52532458117695e-09,1.43835644558698e-07
"ENSG00000290706.1",207.588936491483,-1.45982261257344,0.253610840420329,-5.75615226129121,8.60527752031478e-09,1.44957548221409e-07
"ENSG00000106341.11",160.05863577176,-1.46934792939172,0.255491229278193,-5.75106994296002,8.86804149657536e-09,1.4880214489386e-07
"ENSG00000162643.13",80.5682559410454,2.06330714140186,0.359317641151965,5.74229290492652,9.34030758712487e-09,1.55756135421521e-07
"ENSG00000179869.15",244.637544643799,1.0447985848571,0.182543393049369,5.72356286033607,1.04312945944948e-08,1.72745766363097e-07
"ENSG00000066813.14",17.6602331589889,7.65187583396268,1.33703928132277,5.72300002015833,1.04659252786394e-08,1.7318614449177e-07
"ENSG00000141668.10",107.240532826543,1.83145576648349,0.321620154021926,5.69446828372153,1.2375698769976e-08,2.02609749239463e-07
"ENSG00000163013.12",214.131385569801,1.17227667101863,0.206283132500227,5.6828527704142,1.32466300186799e-08,2.14832302378292e-07
"ENSG00000118513.20",150.940516505684,1.34166193641513,0.237594680504776,5.64685174585869,1.6341263144562e-08,2.60408664533719e-07
"ENSG00000120149.9",188.482933476739,1.3697803071877,0.243633066513584,5.62230869064453,1.88422180309803e-08,2.96317947063848e-07
"ENSG00000278041.1",24.3526732289713,4.2312991159849,0.752701256624301,5.62148538845457,1.8932251386842e-08,2.97083289242178e-07
"ENSG00000223561.8",136.476365737225,-1.38770447795482,0.247462349874516,-5.60773983864012,2.04985843773984e-08,3.19567294074565e-07
"ENSG00000164796.18",158.195027356866,1.34062401449155,0.239830881580647,5.58987235361826,2.27236592521213e-08,3.52470294159074e-07
"ENSG00000179673.5",264.628678961972,1.2668651022977,0.227025522792156,5.5802761148469,2.40137069318189e-08,3.7114441595842e-07
"ENSG00000259207.10",277.232283583518,1.25666882733319,0.226847468838732,5.53970839421872,3.02975716624272e-08,4.59044431411389e-07
"ENSG00000070808.17",167.275477438241,1.54022539327075,0.279335197416446,5.5138965927538,3.50974863582592e-08,5.25852116542902e-07
"ENSG00000085563.15",131.710553635239,1.36753327489039,0.248624641387732,5.50039315193101,3.78945333854274e-08,5.63912250630056e-07
"ENSG00000108387.16",269.639658724527,-1.13911378248192,0.207242070528735,-5.49653735641468,3.87321075904516e-08,5.75109068253811e-07
"ENSG00000130822.16",360.814518740083,-1.09838676331041,0.19992335877798,-5.49403916592959,3.92843307306757e-08,5.81705089754233e-07
"ENSG00000134548.11",240.585154578635,1.0552191275305,0.192081236714256,5.49360856677668,3.93802826006387e-08,5.82725404279368e-07
"ENSG00000204264.12",374.201103385401,-1.03099551385959,0.187886789126586,-5.48732307711626,4.08070387768505e-08,6.00128089042487e-07
"ENSG00000125804.14",419.77864187707,-1.00525533122791,0.183616354636784,-5.4747592240159,4.38106882782556e-08,6.42109713574842e-07
"ENSG00000181773.7",228.145369365985,1.0474330211662,0.191572567154305,5.46755225304536,4.56292719799344e-08,6.66948890642936e-07
"ENSG00000185924.7",208.012986632189,-1.0948485245968,0.200694360504265,-5.45530288866055,4.88894373353527e-08,7.11704680669036e-07
"ENSG00000113749.8",167.296923729591,1.26732198491425,0.232640647534792,5.44755182872641,5.10678371337197e-08,7.40913502387872e-07
"ENSG00000266256.3",118.217541027969,-1.39960513847012,0.25764245215406,-5.43235451599105,5.56152919960811e-08,7.99353879957016e-07
"ENSG00000179776.20",1583.37121275594,-1.4157534039723,0.26201322819623,-5.40336613429303,6.5401769447616e-08,9.24593912564886e-07
"ENSG00000108551.5",282.41280347162,-1.28253992541472,0.237381657144196,-5.40286027507024,6.55865486791393e-08,9.26598158224299e-07
"ENSG00000048540.16",315.561476350215,-1.23143442101049,0.228726558363554,-5.38387159681372,7.2900517199757e-08,1.01989717082387e-06
"ENSG00000259417.3",182.97187455648,1.13173933157561,0.210275132833471,5.38218341049342,7.35877272691857e-08,1.02884333810163e-06
"ENSG00000184307.17",132.316325651029,2.02844789131549,0.377274860146131,5.37657847260166,7.59146207156176e-08,1.05794340447476e-06
"ENSG00000123243.15",14.4273083921631,7.35869705894447,1.37286314165326,5.36010971208884,8.31714260666586e-08,1.14991261406148e-06
"ENSG00000171873.8",87.3202996038226,1.64869417539631,0.307771462439868,5.35687799747981,8.46722524887492e-08,1.16591731422471e-06
"ENSG00000186854.11",95.6326095767937,1.56027226323092,0.292781613886387,5.32913335137354,9.86825225668227e-08,1.33970696200516e-06
"ENSG00000157680.17",307.468184388242,1.01439166956764,0.190509295931272,5.32463082501545,1.01158275563285e-07,1.36986489441293e-06
"ENSG00000246363.4",26.2969820809935,3.23130205114004,0.607485199517188,5.31914531203096,1.04255845054749e-07,1.40650731478057e-06
"ENSG00000049249.10",94.5026328158269,1.72936129902142,0.325446283753534,5.31381486086072,1.07353691302699e-07,1.44468162343327e-06
"ENSG00000171124.14",118.369438344391,-1.4638191736834,0.277745813747062,-5.27035548775715,1.36159791999214e-07,1.79862827628637e-06
"ENSG00000081041.9",245.578376715967,2.69656657723014,0.514818835971843,5.23789416550724,1.62419151217941e-07,2.11184104586031e-06
"ENSG00000174576.11",48.2238924711889,2.22504531075675,0.427768675033291,5.20151530633604,1.97670189086766e-07,2.5170237729754e-06
"ENSG00000119888.11",257.373159750865,-1.02373086136266,0.196831918990525,-5.20104090135879,1.98175479748842e-07,2.52196734269864e-06
"ENSG00000278905.1",301.755359510429,-1.02623972136571,0.198008763303966,-5.18279950968794,2.18579962315923e-07,2.75720450122749e-06
"ENSG00000179855.9",92.7131349353898,-1.64899713973897,0.318593575366191,-5.17586438409379,2.26858202557762e-07,2.84662782417413e-06
"ENSG00000123700.5",209.24257205546,1.01003761969886,0.195348805594806,5.1704315090305,2.33554063196865e-07,2.92213838070642e-06
"ENSG00000279673.2",264.139710277235,1.08727108153007,0.210581916140002,5.16317403440863,2.42797207094046e-07,3.02899005607482e-06
"ENSG00000009709.12",151.147876826395,-1.30039581211088,0.253148039676869,-5.1368986059334,2.79309553174262e-07,3.45053000180015e-06
"ENSG00000287978.1",279.113990153303,-1.00580802280145,0.196108520259492,-5.12883387968334,2.91542461539192e-07,3.59135639443219e-06
"ENSG00000127252.7",139.025394967078,1.25925474371998,0.245578180759196,5.12771427749419,2.93281089802808e-07,3.60864710439834e-06
"ENSG00000170835.17",103.291553198711,1.39881446779958,0.273325362626254,5.11776314630677,3.09180525704728e-07,3.78053032140089e-06
"ENSG00000007129.18",49.2127835080399,2.20603955346055,0.431300815633814,5.11485133692289,3.13988149139728e-07,3.82845199389668e-06
"ENSG00000154645.14",214.716282464103,1.10081464612182,0.216015605659451,5.09599592474468,3.46912589333674e-07,4.18724467069692e-06
"ENSG00000183092.18",231.812369820319,1.01399868136544,0.199145865030072,5.09173856666482,3.54795089127639e-07,4.27520145148489e-06
"ENSG00000172461.11",244.17223992592,1.00677835951838,0.19780253084135,5.08981535896463,3.58412333351648e-07,4.30914828240026e-06
"ENSG00000230426.5",36.4127898212899,3.11127332345256,0.613214272916614,5.07371315519859,3.90127009194873e-07,4.64124042689318e-06
"ENSG00000163393.13",239.062453943446,1.02597035642872,0.20243790176549,5.06807444397063,4.01860245405025e-07,4.75980153229866e-06
"ENSG00000108001.16",209.288190994505,-1.13521901661565,0.225190131619865,-5.04115792485957,4.62723398372528e-07,5.41519588155139e-06
"ENSG00000125740.15",64.8304567034549,1.82974899797043,0.362959963308471,5.04118686064384,4.6265342682479e-07,5.41519588155139e-06
"ENSG00000105538.10",245.118598565604,-1.13041994757488,0.224386736551367,-5.03781981479151,4.70864384322354e-07,5.4985220380624e-06
"ENSG00000251002.10",103.162598554913,-1.4969025565745,0.298955751510189,-5.00710405808494,5.52550586604855e-07,6.34917460714753e-06
"ENSG00000172232.10",121.544987778296,-1.37026698947575,0.273680819458466,-5.00680680577874,5.53404217795343e-07,6.35559374861443e-06
"ENSG00000243004.7",51.4857860415789,-2.28991658077405,0.459720374944156,-4.98110744178398,6.322142466848e-07,7.18031415119874e-06
"ENSG00000266456.1",132.80643173467,1.31800406040343,0.264799361570545,4.97736872395104,6.44544672443713e-07,7.28961415632535e-06
"ENSG00000130711.5",51.9358486418767,-2.15260270783644,0.432867089325394,-4.97289528568962,6.59602938443561e-07,7.42872206417486e-06
"ENSG00000289426.1",99.8916041775322,1.53070302872055,0.307993389142588,4.96992170183204,6.69799439705921e-07,7.53174787498124e-06
"ENSG00000136531.19",139.528757526886,1.32925345613078,0.267630385986361,4.96675088380482,6.80839560422236e-07,7.64392304809644e-06
"ENSG00000221818.9",137.397434911132,-1.26218236910266,0.254150698784021,-4.96627542297365,6.82510059118678e-07,7.65868709568329e-06
"ENSG00000285907.1",147.063629615439,1.18848733871084,0.239331394033451,4.96586477302982,6.83956027297078e-07,7.67091754717103e-06
"ENSG00000108691.10",4724.41375561393,1.01972673268085,0.206000708267255,4.9501127508645,7.41704994083967e-07,8.23288722181302e-06
"ENSG00000280660.1",95.6090584616609,1.41820621027093,0.286620011545199,4.94803626105949,7.49659456391097e-07,8.3003379122606e-06
"ENSG00000288533.1",84.0004684989766,1.58836914865447,0.321039092445185,4.94758796057111,7.51387526983386e-07,8.31466064142632e-06
"ENSG00000138741.11",101.890191068826,1.46968782357764,0.298158676854794,4.92921366260753,8.25612431275887e-07,9.08468837172573e-06
"ENSG00000269151.4",137.156466175357,-1.28135857687384,0.260063730492852,-4.92709450274172,8.34613937772308e-07,9.1650139089217e-06
"ENSG00000179388.9",51.8698930904902,2.34965918225847,0.477270172516978,4.9231217820864,8.51744096105405e-07,9.33884302829056e-06
"ENSG00000250899.3",282.127382156332,1.16126901132252,0.237149081189312,4.89678899660379,9.74153417563167e-07,1.05733679503267e-05
"ENSG00000261829.1",77.5878190431587,-1.93839113719676,0.400000467961327,-4.84597217367297,1.25993175967102e-06,1.33260823574433e-05
"ENSG00000128805.15",49.1718904969452,2.34426765088126,0.48586174241876,4.82496859952549,1.40025326525321e-06,1.45952862118434e-05
"ENSG00000080573.7",40.7083879934619,2.18404107017733,0.45328039203037,4.81830034693184,1.44786307245724e-06,1.50261126667106e-05
"ENSG00000154342.6",60.3333214918464,1.80039909944921,0.37421260558456,4.8111663599274,1.50052053017341e-06,1.55426513570126e-05
"ENSG00000091513.16",156.805566154209,-1.08675480027169,0.226109735759498,-4.80631582103841,1.53736978018987e-06,1.59014075440186e-05
"ENSG00000173930.9",173.614607531287,-1.22497719439382,0.256431309591721,-4.77701882950322,1.77913119775689e-06,1.81751454033534e-05
"ENSG00000070759.17",159.416837139626,-1.16001883954699,0.242917162005884,-4.77536798951606,1.79378931384308e-06,1.82988592645593e-05
"ENSG00000143674.11",114.392912463719,1.32734584667142,0.278396723835259,4.7678213607746,1.86228795632624e-06,1.89170174535827e-05
"ENSG00000115363.14",25.7542441433696,3.23436426484041,0.680456283442915,4.75322859607592,2.00193780480113e-06,2.02591592317709e-05
"ENSG00000224419.1",10.7421048930087,6.93588285778291,1.46031836911345,4.74956900117174,2.03850634936499e-06,2.06098635837957e-05
"ENSG00000163083.6",144.598517476623,-1.29878647939365,0.273796244845459,-4.74362415060416,2.09928185112935e-06,2.11944833564113e-05
"ENSG00000198216.14",57.830103799438,1.92486779230053,0.407639796422414,4.72198202725501,2.33557325860592e-06,2.32854816550969e-05
"ENSG00000112964.14",118.611681017756,1.25220178722258,0.265184611487255,4.7220001952593,2.33536458293792e-06,2.32854816550969e-05
"ENSG00000196092.14",39.1357051132753,2.61270969672172,0.555679660441932,4.70182711860253,2.57843772755621e-06,2.54244580504342e-05
"ENSG00000225539.9",55.6893574281698,2.56869455803934,0.549232302324929,4.6768817987688,2.91270034346748e-06,2.83186502256348e-05
"ENSG00000102359.9",206.00178282904,1.22417417991757,0.261773579323031,4.67646193738647,2.91866743013879e-06,2.83638654859451e-05
"ENSG00000068976.14",145.636059832288,-1.24626283801774,0.266957135974985,-4.66840054103113,3.03553665289437e-06,2.93803401557094e-05
"ENSG00000286910.1",16.3872781673045,4.3213638566222,0.926675488146797,4.66329789866811,3.11181779727107e-06,3.00511494586308e-05
"ENSG00000100060.18",172.575972360002,-1.09946865499737,0.235886419339093,-4.66100870952159,3.14663406314931e-06,3.03737593595663e-05
"ENSG00000153266.13",238.177358894462,-1.00311208666342,0.216256314333185,-4.63853316725786,3.50890630916621e-06,3.35401004574028e-05
"ENSG00000187714.7",250.091423679751,1.0016092629061,0.21599669993038,4.63715076771517,3.53244752073421e-06,3.37351869832529e-05
"ENSG00000145569.6",252.324406667703,1.09291791950544,0.235985228459733,4.63129801233269,3.63380393280602e-06,3.45805237333506e-05
"ENSG00000132872.12",200.973224853013,-1.03968523522992,0.224772809717085,-4.62549378876629,3.73707006041539e-06,3.54848719487217e-05
"ENSG00000133863.9",223.15483556197,1.16679649817153,0.252263786492785,4.62530319707582,3.74050823862755e-06,3.55018722472382e-05
"ENSG00000149635.3",132.243936519276,1.38418087601927,0.299979629473919,4.61424956903485,3.94518143705234e-06,3.72802342374091e-05
"ENSG00000289516.1",170.584496134206,-1.03208140269072,0.224557837493323,-4.59606048139561,4.3055377060312e-06,4.03667579967111e-05
"ENSG00000239482.6",103.471576728899,-1.27051283619796,0.276522741046796,-4.59460524435839,4.33569261474372e-06,4.05642727429613e-05
"ENSG00000260469.3",154.281100564075,-1.03021338116486,0.226157436783915,-4.55529296677161,5.2312617075593e-06,4.80219571748466e-05
"ENSG00000211829.9",66.1960193958443,-1.81464550267634,0.399140407248848,-4.54638385320127,5.45754642582701e-06,4.98866515674344e-05
"ENSG00000132359.17",86.9044835181771,-1.50790543783099,0.3329852059895,-4.52844574085535,5.9419134444372e-06,5.37892962858822e-05
"ENSG00000133101.10",158.01274771045,-1.03882043499789,0.229478937764474,-4.52686614779471,5.98648314705919e-06,5.4084728745013e-05
"ENSG00000154162.15",79.5715632480531,-1.60519813746075,0.354633357313211,-4.52635970181183,6.00084060492806e-06,5.41358588839253e-05
"ENSG00000181804.15",366.644376266857,-1.02848585451352,0.227449607131698,-4.52181855789272,6.13106038644898e-06,5.50849441309605e-05
"ENSG00000158270.12",356.49731308438,1.92347391683338,0.426968132159071,4.50495896990451,6.63857680258064e-06,5.9005007100495e-05
"ENSG00000223573.7",150.378468710441,-1.06224253740904,0.23669332310554,-4.48784327108119,7.19478259033086e-06,6.33994236845311e-05
"ENSG00000100678.20",122.826151686921,1.38047320242399,0.309566119911945,4.45938077079192,8.21967822526867e-06,7.15238155748843e-05
"ENSG00000177182.11",61.4837223752001,-1.55034767853918,0.347866330275238,-4.45673393372828,8.32177819238029e-06,7.22663084058175e-05
"ENSG00000233822.6",125.961083200175,-1.15962775012194,0.26173170895737,-4.43059709785038,9.39725218483573e-06,8.08328452144611e-05
"ENSG00000226965.2",23.4068823194578,3.4326072373082,0.77475466814838,4.43057315874189,9.3982955331736e-06,8.08328452144611e-05
"ENSG00000285244.1",39.7016802026656,2.13192222477402,0.481487223820066,4.4277856593153,9.52054393377863e-06,8.16886177034092e-05
"ENSG00000078725.13",68.2772952883682,1.51824022497782,0.343175652943607,4.42409073008249,9.68493148053612e-06,8.29339621415544e-05
"ENSG00000276672.1",122.471011995216,1.26341921864303,0.285679013750367,4.42251323279572,9.75593720615512e-06,8.34093917089731e-05
"ENSG00000273771.1",209.126048569288,-1.21189964248054,0.274284213853517,-4.41840828334278,9.94304576840285e-06,8.47736134072969e-05
"ENSG00000173705.9",77.8219038087155,1.53994175884828,0.350255379356251,4.39662557554035,1.09946763297267e-05,9.30747489464503e-05
"ENSG00000127325.19",29.7553448832708,2.6188976917673,0.596563950263183,4.38996974358228,1.13366433428544e-05,9.55960785995293e-05
"ENSG00000100867.15",20.644238907377,3.53375331056999,0.806174161634276,4.38336215515313,1.16861602958217e-05,9.8274130981061e-05
"ENSG00000271590.1",89.6509307302926,1.27489583837052,0.292073996716049,4.36497549492555,1.27137010174194e-05,0.000105922926689985
"ENSG00000171522.6",49.267777262771,1.95752439066434,0.448766786330764,4.36200817504695,1.28874053254293e-05,0.000107038992959281
"ENSG00000047617.17",71.8779576921238,1.50242866262495,0.34570072576694,4.34603849700284,1.38618251223076e-05,0.000114192438812935
"ENSG00000189409.14",127.977338245002,-1.17085265256546,0.269659507895765,-4.34196688150172,1.41212823120423e-05,0.000115857969311862
"ENSG00000164920.10",20.3047831723457,3.50422760557023,0.808648164387776,4.33343913941023,1.46797876123549e-05,0.00011975616210079
"ENSG00000205279.9",17.1977187359577,4.01376658970369,0.92653889621161,4.33200009855495,1.47760875729291e-05,0.000120359473254728
"ENSG00000181234.10",153.737219074375,1.02665677783088,0.237030839876219,4.33132152072288,1.48217064119185e-05,0.000120639843084542
"ENSG00000289224.1",26.5800118540919,-2.66262777944411,0.615779907424296,-4.32399262681602,1.53230419497034e-05,0.000124157555023076
"ENSG00000258102.5",93.908259875684,-1.51269918229969,0.350569743695341,-4.31497358087549,1.596219917117e-05,0.000128851847561955
"ENSG00000265984.1",90.1728760433673,-1.44042637545947,0.334998176318772,-4.29980363262877,1.70949514437211e-05,0.000136867606412104
"ENSG00000149564.12",115.603499474996,-1.35261839392551,0.314876278656041,-4.29571385846778,1.7413207419675e-05,0.000139105507547979
"ENSG00000277135.1",199.63201976824,-1.03976294140476,0.242217674369626,-4.292679896753,1.7652941843811e-05,0.000140707596013655
"ENSG00000254510.3",138.410791119569,1.16257330401682,0.270997325194383,4.28998073387964,1.78688619007584e-05,0.000142165668261388
"ENSG00000227992.1",99.4303954997746,1.27649908644393,0.297637725641204,4.28876777530119,1.7966710072101e-05,0.000142891387413591
"ENSG00000008323.16",160.504163110333,1.01865960196839,0.238272396682558,4.27518930497651,1.90974955014198e-05,0.000150826811062349
"ENSG00000136999.5",57.2109602044663,2.3615640869222,0.552481311505867,4.27446872453552,1.91593595865029e-05,0.000151259949538734
"ENSG00000169418.10",96.1559208978116,-1.25657023335671,0.294094692417162,-4.27267225745887,1.93144240861315e-05,0.000152205291490748
"ENSG00000187045.19",65.2854580292511,-1.49579445700679,0.350876090368365,-4.26302759882111,2.01675598309161e-05,0.000158061140981116
"ENSG00000234997.3",54.2160277412245,1.79347816593228,0.421341282643467,4.25659255290655,2.07566132204126e-05,0.000162088159417829
"ENSG00000021645.20",88.7866790649325,1.45645587748372,0.34286703603473,4.24787373650055,2.15808958313369e-05,0.000167795164448269
"ENSG00000228528.2",276.492027897529,1.00328047953486,0.236898177960323,4.23507047700002,2.28480035776364e-05,0.000176817613893742
"ENSG00000130270.16",135.349605158273,-1.00593613635128,0.238389378458977,-4.2197187762893,2.44607251761993e-05,0.000188351080743822
"ENSG00000132429.10",141.949321961367,-1.17672168964389,0.27897844136185,-4.21796639159518,2.4651555089185e-05,0.000189684912284461
"ENSG00000161681.17",73.2203838421325,1.43403530877842,0.340015514484564,4.21755845744952,2.46961807862982e-05,0.000189960448068831
"ENSG00000231023.9",17.1951971064913,3.72613892166579,0.887273762135526,4.19953691935797,2.674614193948e-05,0.000204052984449751
"ENSG00000130600.22",55.2570212970096,-1.58788527432048,0.379447149398814,-4.18473370227259,2.85500591832874e-05,0.000215979994769637
"ENSG00000166592.13",58.4231113580069,1.69750453355989,0.405768135037089,4.18343479190334,2.87137477448988e-05,0.000216989721207943
"ENSG00000178919.9",31.2675628442525,-2.64376138251362,0.634040216999515,-4.16970613476976,3.04992648166222e-05,0.000229036828328381
"ENSG00000140092.16",69.6025720783851,1.41216584807735,0.339945161815598,4.15409897447922,3.26571808031381e-05,0.000243039364560833
"ENSG00000101955.15",130.467296250744,1.20626420457133,0.290376786525726,4.15413442308502,3.26521190895632e-05,0.000243039364560833
"ENSG00000274238.1",36.2979591843698,2.31512172647851,0.558697504991851,4.14378390057832,3.41621683010144e-05,0.00025319020159799
"ENSG00000135218.19",74.4262647698142,1.54881546197553,0.375915702366683,4.12011377078565,3.78685363138456e-05,0.000277887471008788
"ENSG00000157388.20",23.0716414989684,2.54794075986913,0.618827941514963,4.11736540795407,3.83228199388013e-05,0.000280552210527174
"ENSG00000038945.15",23.7027349739867,-2.49479718702546,0.607042347753788,-4.10975806919707,3.96073855766765e-05,0.000288583402857455
"ENSG00000248441.9",97.151594209397,-1.19617317037198,0.291528563064686,-4.10310796924061,4.07636898765113e-05,0.000295858474717396
"ENSG00000144230.17",90.0002155373814,-1.38944128660719,0.338757382331037,-4.10158230957582,4.10334491017337e-05,0.000297565015448284
"ENSG00000147571.5",27.957754064114,2.6014021324869,0.635880805464015,4.09102163508238,4.29477059479e-05,0.000310089921128521
